X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,Ya,Yb,Yc 
91.75,Spoon ,30,3.342065579,3.216002631,41.37288407,18.80823635,0,0,0,21,9,1,1,1,1
90,Fork ,27.84347409,3.1,4,58,29,0,0,0,6,8.6,1,0,1,1
94.25,Spoon ,28.51083278,2,6.199011978,62,47,0,0,0,0,4,1,0,1,1
77.25,Spoon ,28.60885174,3.14,1,44.7,6.7,0,0,0,0,6.4,1,1,1,1
87.25,Fork ,28,3.92,70,56,70,0,0,0,0,12.8,1,1,1,1
93.25,Fork ,29.65823412,4.5,3,35,54,0,0,0,20,18.4,1,1,1,1
94.25,Fork ,29.82628084,3.889822021,7.683768754,65.57656913,79.79580456,0,0,0,0,9,1,1,1,1
97.5,Spoon ,29,4.6,4,12,12.07796415,0,0,0,11,6.2,0,0,0,0
69.5,Fork ,29.61456346,2,5,65,43,0,0,0,0,40.9,1,1,1,1
73.25,Spoon ,29.54517474,3.810693138,6.991893909,55.33912243,51.85661785,0,0,0,0,33.36,0,0,0,0
92.75,Fork ,25,3.110527445,16.13093853,66.68732068,69.32295185,0,0,0,27,10,1,1,1,1
73,Spoon ,32.85577087,5.2,2,39,41,0,0,0,32,5.58,1,1,1,1
80.75,Spoon ,28,8,2,74,55,0,0,0,18,23.4,0,0,0,0
87.75,Spoon ,28.01280166,1.66,4.496120406,38.24064204,16.93017764,0,0,0,16,23.2,1,1,1,1
88.75,Spoon ,28.5350453,5.4,1.5,35,1,0,0,0,4,11.7,1,1,1,1
84.25,Spoon ,28,2,7,54,37,0,0,0,21,23.2,1,1,1,1
118.25,Fork ,32,3.513528959,6.31494983,57.26626621,84.24138975,0,0,0,0,9,1,1,1,1
85.75,Spoon ,32,4.373502515,4.469121566,43.84756205,30.25940924,0,0,0,24,9,0,0,0,0
93.25,Fork ,28,2,4,74,51.75,0,0,0,0,8.8,1,1,1,1
88.75,Fork ,32,3.4,5,76,57.34661482,0,0,0,43,40,1,1,1,1
90.25,Fork ,28.59484544,3.129537553,6.854545618,65.41735553,80.5088831,0,0,0,0,6.92,1,1,1,1
112.25,Spoon ,28.02689498,3.536648049,6.464485197,58.7679058,70.06968458,0,0,0,0,9,1,1,1,1
82,Fork ,28,3.5,4,94,70,0,0,0,15,13.4,1,1,1,1
87.25,Fork ,28.17071498,5,4.1,70,20.6,0,0,0,8,3.1,1,1,1,1
83.25,Fork ,26,2.4,3,67,53.78952257,0,0,0,20,10.5,1,0,0,1
77.75,Fork ,39,2.2,5,45,19,0,0,0,27,45.5,1,1,1,1
91.25,Fork ,30,3.097271877,5.911129566,59.82979252,60.01605934,0,0,0,38,6.22,1,1,1,1
64,Spoon ,29.25129563,3.2,1,18,10,0,0,0,0,33.1,1,1,1,1
90,Spoon ,28,6.75,0.5,23,8.75,0,0,0,5,9.2,1,1,1,1
98,Fork ,28.12900705,5.2,15,60,135,0,0,0,0,9.4,1,1,1,1
64,Spoon ,35,3.4,5,18,94.6,0,0,0,0,18.9,1,1,1,1
94.75,Fork ,28,2.4,6,67,9,0,0,0,28,19.38,0,0,0,0
81,Spoon ,27.74797915,0.9,3,38,28.25,0,0,0,18,10.3,1,1,1,1
86.25,Spoon ,28.0133597,0.9,3,28,28.25,0,0,0,18,9,1,1,1,1
90.25,Fork ,28,3.1,5,65,183,0,0,0,13,21.3,0,0,0,0
94,Spoon ,21,8.5,9.3235354,89,40.8,0,0,0,6,3.2,0,0,0,0
81,Spoon ,25,6,2,30,160,0,0,0,0,28.2,1,1,1,1
83.75,Fork ,26,2.6,4,57,37,0,0,0,19,14.26,0,0,0,0
98,Spoon ,25,3.978905432,10.87664681,51.80037058,51.96765776,0,0,0,0,9,1,1,1,1
85.25,Spoon ,28,3.3,1,15,0.01,0,0,0,0,15.2,1,1,1,1
80.5,Spoon ,28,3,2.8,44,64,0,0,0,0,5.2,1,1,1,1
86.25,Spoon ,27.6154769,2.837776193,3.673424681,41.06909119,26.8748138,0,0,0,12,8,1,1,1,1
80.25,Fork ,28,3.352732987,8.311019606,61.72501334,62.70809759,0,0,0,14,10,1,0,0,1
76,Spoon ,30.29164072,3.3,6.861591444,57,60,0,0,0,0,40.4,1,1,1,1
92.75,Fork ,28,3.041297838,6.343605295,60.45976696,79.15341167,0,0,0,15,19.4,0,0,0,0
88.25,Fork ,28,2.9,3,49,46.5,0,0,0,14,14.8,1,1,1,1
89.75,Spoon ,28,3.363157236,4.788730604,48.2972021,45.20642695,0,0,0,11,9.4,1,1,1,1
93,Spoon ,27,21.05,4,32,0.01,0,0,0,0,3.1,1,1,1,1
96.25,Fork ,28,3.534290418,6.164344818,59.32780878,73.63077595,0,0,0,11,5.9,0,0,0,0
111,Spoon ,28,3.091177748,5.522458381,58.7472896,88.58301029,0,0,0,0,9,1,1,1,1
90.25,Fork ,27,3.777636862,6,45,36,0,0,0,0,14.44,1,1,1,1
86.75,Spoon ,28,3,2.594780646,37.77852551,1,0,0,0,0,31.7,1,1,1,1
96.5,Spoon ,30,3.449718886,4.547824648,52.89923258,39.34176781,0,0,0,35,9,1,1,1,1
93.5,Fork ,29,6,3,65,54,0,0,0,0,20.4,0,0,0,0
94.25,Fork ,28,3.375580311,6.5966584,60.54699773,69.92744984,0,0,0,15,9,0,0,0,0
94.25,Fork ,29.84392383,3.2,3.2,85,57.5,0,0,0,22,25.6,1,1,1,1
85.5,Spoon ,33.31270366,1.7,2,35,9,0,0,0,32,35.66,1,1,1,1
83.75,Fork ,27.48258719,3.26,7,81,86.9,0,0,0,3,4.51,1,1,1,1
91.5,Fork ,28,3.5,6,81,72,0,0,0,0,7.2,1,1,1,1
93,Fork ,27,2.8,10,45,33.8,0,0,0,21,8.6,1,1,1,1
84.5,Fork ,28.57786468,3.434248742,6.989607209,66.97606068,73.19191367,0,0,0,0,13.6,1,1,1,1
88,Spoon ,28,2.4,15,76,57,0,0,0,10,21,0,0,0,0
94.75,Spoon ,25,3.439341681,8.237914251,38.28159502,32.36773379,0,0,0,21,9,1,1,1,1
81.25,Spoon ,28.0997406,2.5,3.4,16.9,17.1,0,0,0,17,16,1,1,1,1
75,Spoon ,28,3.8,7,64,48,0,0,0,23,20.3,1,1,1,1
88.75,Spoon ,28.07143381,2.47,7,51,18.9,0,0,0,14,16,1,1,1,1
94,Fork ,25,2.4,11,74,6,0,0,0,2,4.6,0,0,0,0
74.75,Fork ,25,3.3,9.322126529,48,68.86519936,0,0,0,6,19.2,1,1,1,1
72.25,Spoon ,35,3,2,56,53,0,0,0,36,30.3,1,1,1,1
97,Spoon ,28,1.7,7,46,163,0,0,0,10,19,1,1,1,1
73.25,Fork ,26,2.78,4,78,56.5,1,1,1,12,4.2,0,0,0,0
87.5,Spoon ,27.68819739,3.382582554,4.366828262,42.08310313,38.13944201,0,0,0,14,9,1,1,1,1
84.75,Fork ,28.381304,4,4.3,84,140,0,0,0,16,29,1,1,1,1
84.5,Fork ,28,3.427703921,6.588401754,61.77173212,66.57907152,0,0,0,9,9,1,1,1,1
83.25,Fork ,28.20834924,2.663311112,5.986706787,62.68798194,71.77621339,0,0,0,21,9,1,1,1,1
82.75,Fork ,30,3.115056335,6.393250307,63.82947243,65.65474744,0,0,0,20,21.9,1,1,1,1
87,Spoon ,26,4.016014874,8.405967243,48.38569767,36.21017553,0,0,0,0,4.19,0,0,0,0
90.25,Fork ,26,0.3,7,11,11.6,0,0,0,0,15.9,1,1,1,1
76.75,Fork ,38,1,18,62,54.56,0,0,0,40,48.2,1,1,1,1
86.25,Fork ,32,1,6,54,156,0,0,0,0,19.2,1,1,1,1
98.75,Spoon ,29,3.656827917,6.206773396,61.66283097,60.95920459,0,0,0,0,14.5,1,1,1,1
77.5,Spoon ,27,4.5,5,67,15.7,0,0,0,9,13.7,0,0,0,0
71.5,Spoon ,30,5.1,3.613907488,39.57257382,20.66526265,0,0,0,35,19.5,1,1,1,1
83,Spoon ,30,3.588187415,5.585150771,48.69388152,38.20867059,0,0,0,4,7.6,0,0,0,0
94.5,Fork ,28,2.7,4,61,22,0,0,0,0,2.57,0,0,0,0
78.75,Spoon ,35,5.3,2,21,46,0,1,2,47,44,1,1,1,1
79.25,Spoon ,28,2.5,5,7,10.3,0,0,0,25,20.1,1,1,1,1
81.75,Spoon ,25,2.7,7.796226119,57.28407285,81.46417532,0,0,0,0,12,1,1,1,1
99,Spoon ,28,3,2,70,15,0,1,1,4,1.2,0,0,0,0
92.5,Fork ,29,3,5,84,52,0,0,0,4,3.93,0,0,0,0
90.5,Spoon ,50,1.5,4,35,30.75,0,0,0,10,3.7,0,0,0,0
79.25,Spoon ,26,3.340641123,6.684991215,35.51204821,34.82051839,0,0,0,25,20.7,1,1,1,1
91.25,Fork ,27,3.422207839,5.798665754,59.61617306,69.56935217,0,0,0,10,4.2,1,1,1,1
87.25,Spoon ,29,2.3,3,71.8,182,0,0,0,35,32,1,1,1,1
89.5,Fork ,28.16189563,3.2,4,62,58.09968503,0,0,0,0,14.1,1,1,1,1
81,Fork ,35,3.385135476,6.392301904,61.72869876,69.67067899,0,0,0,46,11.059,1,1,1,1
78.75,Spoon ,33,3,9,20,22,0,0,0,13,12.6,1,0,1,1
84.5,Spoon ,30,1.9,2,74.5,41.5,0,0,0,16,17,0,0,0,0
98,Fork ,28,3.398236187,7.07897845,59.56082044,75.00940397,0,0,1,17,9,1,0,0,1
94.75,Fork ,35,3.68144066,6.045484161,63.62436054,75.32066872,0,0,0,0,18.6,1,1,1,1
93,Fork ,29,5,5,81,91,0,0,0,11,24.8,1,0,1,1
116,Spoon ,28,2.85,4,67,115,0,0,0,0,9,1,0,1,1
79.5,Spoon ,30.14111191,7.33,3.46152675,21.5,4.5,0,0,0,0,38.3,0,0,0,0
83.5,Fork ,28.177273,2.5,8,58.8,51,0,0,0,13,9.9,1,1,1,1
70,Spoon ,25,4.336612878,9.932851675,55.98300299,55.72484132,0,0,0,0,16.5,1,1,1,1
66.75,Spoon ,30,3.7,3.573997517,23,12.5,0,0,0,19,33.5,1,1,1,1
95.5,Fork ,27.61857373,3.5,15,69,42,0,0,0,0,6.2,1,1,1,1
82,Fork ,30,2.4,5,66,21.4,0,0,0,0,14.2,1,1,1,1
86.75,Spoon ,28,2.5,1,23,20,0,0,0,42,45.75,0,0,0,0
111.75,Spoon ,30,1,5.665672347,61,7.7,0,0,2,11,9,0,0,0,0
85.5,Spoon ,28,3.041745279,3.641782167,41.83862546,17.64850997,0,0,0,0,9,1,1,1,1
87,Fork ,28,2.89927307,5.620064316,61.07435343,75.62039602,0,0,0,13,12.6,1,1,1,1
85.5,Spoon ,28,1,5,4,69.5,0,0,0,9,6.7,1,1,1,1
94,Spoon ,30,3.687181972,4.83181141,51.91289133,35.45571253,1,2,4,23,19,0,0,0,0
80,Fork ,60,1.8,5.2,59.1,108,0,0,0,60,41.7,1,1,1,1
83,Fork ,28,3.9,9,62,120,0,0,0,0,10,1,1,1,1
79.5,Spoon ,14,3.387452605,10.91513692,54.76515875,69.36706038,0,0,0,7,9,1,1,1,1
91.75,Fork ,28,3.075922666,6.148533765,58.80080159,58.91628628,0,0,0,11,9,1,0,0,1
93,Fork ,28,2.755966456,5.612817364,61.41940808,84.373875,1,1,1,22,15.5,1,1,1,1
88.25,Fork ,28,3.6,8,60,37,0,0,0,0,3.7,0,0,0,0
85,Spoon ,28,3.8,4,55,30.04357654,0,0,0,7,4.7,1,1,1,1
80.75,Fork ,29.0600466,2.2,3.5,58.64688502,15.4,0,0,0,0,26.95,1,1,1,1
92,Fork ,28.70114726,5,5,63,66,0,0,0,0,10.4,1,1,1,1
82.75,Spoon ,30,2,8,53,41,0,0,0,0,39.99,1,1,1,1
78.5,Spoon ,28,3.802728339,3.72963395,31.96232905,13.96832101,0,0,0,16,21.8,1,1,1,1
97.5,Fork ,25,1.7,9.5,51,6,0,0,0,0,14.86,0,0,0,0
71.75,Fork ,26,3,7,74,54,0,0,0,6,5.1,1,1,1,1
63.75,Fork ,28,3.761103718,18.0971228,56.37873336,83.97377283,0,0,0,16,9,1,1,1,1
98.25,Spoon ,27,4.6,3.5,52,79,0,0,0,13,18.1,0,0,0,0
83.75,Spoon ,30,4.84,4,66,6,0,0,0,0,10.23,1,1,1,1
85.25,Fork ,30.21421429,4.28,6,57,53,0,0,0,20,25.89,1,1,1,1
96.25,Fork ,28,4.2,5,71,169,0,0,0,8,7.3,1,1,1,1
99.5,Fork ,28,2.5,5,61,105.5,0,0,0,0,4.4,1,1,1,1
115.75,Spoon ,28,2.934902314,5.333373005,60.63255628,89.68597029,0,1,1,0,9,1,1,1,1
92.5,Spoon ,29,1,8.838631098,1,34.10947172,0,0,0,29,20.3,1,1,1,1
80.5,Spoon ,29,2.1,6,25,29.5,0,0,0,20,20.4,1,0,1,1
93.75,Spoon ,26,3.8,6.1,56,3,0,0,0,0,3.9,1,1,1,1
91.75,Fork ,30,3.246766709,5.849427203,62.82396039,54.92257793,0,0,0,28,30.5,1,1,1,1
86.5,Spoon ,28,1.8,4.812596293,35,0.5,0,0,0,0,16.5,1,1,1,1
80.5,Fork ,27.71589152,5.7,4,60,97,0,0,0,8,8.2,0,0,0,0
78.75,Fork ,28,2.1,10,66,6,0,0,0,7,1.9,1,1,1,1
84,Spoon ,28.55396343,7.6,2,52,29,0,0,0,0,37,1,1,1,1
85.5,Spoon ,30,3.9,5,32,42.3,0,0,0,25,21.3,1,1,1,1
79,Spoon ,22,2,5,33,28,0,0,0,15,11.1,1,1,1,1
78.75,Fork ,27.14532272,3.305039152,6.098673885,61.88038432,68.45669149,0,0,0,10,6.5,1,1,1,1
82,Spoon ,28,2,1,5,1.8,0,0,0,28,20.1,1,1,1,1
83.5,Spoon ,28,4.1,2,100,15,0,0,0,12,15.4,1,1,1,1
81.5,Spoon ,28.20531201,1,2.240435546,21,1,0,0,0,0,29.8,1,1,1,1
85.5,Fork ,28,4.1,4,42.86,6,0,0,0,0,19.2,0,0,0,0
90.25,Spoon ,28,2.7,3,30,14,0,0,2,11,9,0,0,0,0
76.25,Spoon ,28,2.5,3.438238135,66,3,0,0,0,28,9,1,1,1,1
93.5,Fork ,27,2.7,5,71,129,1,1,1,21,9.7,1,0,1,1
81,Fork ,28,4,4,70,51,0,0,0,17,36,1,1,1,1
90,Fork ,29.18493303,2,5,91,118,0,0,0,0,7.8,1,1,1,1
93.5,Fork ,28,3.192032601,6.796709474,60.8869208,72.11417271,0,0,0,12,12.7,1,1,1,1
85.75,Spoon ,28.47608302,2.2,3,43,15.2,0,0,0,0,48.1,1,1,1,1
78,Spoon ,28,3.413424001,3.710879122,39.66893801,12.63166407,0,0,0,8,5.6,1,1,1,1
73.5,Spoon ,28.58525503,2.57,3.640592423,39.73533112,19.82145876,0,0,0,13,9,0,0,0,0
98.75,Fork ,28,3.156060032,6.602136009,62.53320667,61.63343758,0,0,0,20,9,1,1,1,1
84.5,Fork ,29.5565928,3.482632039,5,49,54.72954358,0,0,0,0,22.5,1,1,1,1
77.75,Spoon ,29,2,5,51,106.8,0,0,0,22,28.7,0,0,0,0
70.75,Fork ,30,4,10,85,45.8,0,0,0,9,7.73,1,1,1,1
80.5,Fork ,35,5,17,68,105,0,0,0,0,11.7,1,1,1,1
106.25,Spoon ,27.96533755,3.746759392,6.682371572,60.478117,67.2374896,0,0,0,0,9,1,1,1,1
93.75,Fork ,30,5.4,6,61,141,0,0,0,17,40.3,1,1,1,1
94.75,Spoon ,28.03188325,7.4,2.5,45,6.2,0,0,0,9,3.8,1,1,1,1
76.5,Fork ,27,2,4.3,60.8,61.3,0,0,0,9,8.6,1,1,1,1
85.5,Spoon ,30.49038199,5.4,1,50,4,0,0,0,19,12.7,1,1,1,1
77.5,Fork ,28,4.6,6.5,76.3,46.1,0,0,0,15,15.9,0,0,0,0
83.5,Spoon ,28.1958032,3.364745128,3.236896566,44.56858095,18.23879622,0,0,0,0,12.63,1,1,1,1
71.5,Fork ,31,4,5.1,60.8,46,0,0,0,19,7.4,1,1,1,1
98.25,Spoon ,28,1.7,1,51,4.8,1,1,1,0,9,0,0,0,0
78,Fork ,27,3.560105895,5.902719648,63.46167777,81.82825874,0,0,0,10,6.9,1,1,1,1
121.75,Spoon ,90,5.631656182,8.748157564,51.03320554,69.34319855,0,0,0,0,9,1,1,1,1
76.5,Spoon ,28,3.330372388,3.415393187,38.98353524,13.96882952,1,1,1,26,35.4,1,1,1,1
76.5,Fork ,28.06610799,3.287418827,5.992017445,63.20344239,77.6192676,0,0,0,15,19.2,1,1,1,1
72.5,Spoon ,29,1.3,5,65,66,0,0,2,24,9,1,1,1,1
89,Fork ,29.21911822,3.223442256,5.984694745,66.70644275,85.63235325,0,0,0,0,9,1,1,1,1
80.25,Spoon ,30,3.8,10.64549965,46,14.6,0,0,0,0,25.2,1,1,1,1
67.25,Spoon ,30,3.137218014,4.308793754,44.01373719,21.01234607,0,0,0,27,9,1,1,1,1
113.75,Fork ,26,2.873499571,6.825257144,59.64264718,81.81597559,0,1,1,0,9,1,1,1,1
85,Fork ,30,3.200620339,5.7290417,62.37936487,61.09539474,0,0,1,39,24.9,1,1,1,1
77.75,Fork ,29.14898052,5.4,6.58549557,62,18.5,0,0,0,0,6.12,1,1,1,1
93.75,Fork ,30,3.7,6,59,108,0,0,1,15,9,1,1,1,1
95.5,Fork ,27.55482923,3.185927689,5,88,88.17122608,0,0,0,6,5.3,1,1,1,1
113,Fork ,28.40618226,3.414664843,5.952023488,58.26546936,89.45138267,0,0,0,0,9,1,1,1,1
75.5,Spoon ,30.8260121,3.7,2,54,28.5,0,0,0,21,8.8,1,1,1,1
87.75,Spoon ,29.72312738,3.4,5,62,14,0,0,0,0,9,1,1,1,1
81,Spoon ,28.657202,6,4.1,67.8,6.6,0,0,0,9,16,1,1,1,1
91.5,Fork ,27.36603566,3.6,7,41,70,0,0,0,8,7,0,0,0,0
78.75,Spoon ,27,1.5,4.03819829,40,15,0,0,0,23,26.7,0,0,0,0
83,Fork ,27.84684664,6.1,4,32,48.3320643,0,0,0,6,5.2,1,1,1,1
89.75,Fork ,26,3.8,4,55,50,0,0,0,17,8,1,1,1,1
72.5,Fork ,27,3.539691983,5.832130105,63.80664177,84.57539361,0,0,0,11,6.8,1,1,1,1
80.75,Spoon ,28,1.9,4.905331229,10,6,0,0,0,19,25.2,1,1,1,1
90.5,Spoon ,35,2,4,2,45,0,0,1,12,9,1,1,1,1
77,Spoon ,29.50871483,4.3,8,50,52,0,0,0,0,20.5,1,0,1,1
91.75,Spoon ,30,1.1,3,39,4.3,0,1,2,17,9,0,0,0,0
93,Fork ,28,3.161273778,5.879191808,59.79969397,67.37183368,0,0,0,12,9.5,1,0,1,1
99.75,Fork ,28,2.753654614,5.349773333,62.19188256,90.63680987,1,1,2,8,9,1,0,1,1
87.5,Spoon ,29.6154944,3.31345828,4,54,28.03720126,0,0,0,20,23.1,1,1,1,1
76,Fork ,52,3,6,39,35,0,0,0,0,7.79,1,1,1,1
89.75,Spoon ,28,2.6,2,53,78,0,0,0,28,21.5,0,0,0,0
86.25,Fork ,28,2.623586744,5.382325024,60.40372794,89.67784093,0,0,0,20,11.5,1,0,1,1
79.5,Spoon ,28,3.534173265,2,5,20,0,0,0,0,17.6,1,1,1,1
79,Spoon ,28,4,2,41,38,0,0,0,0,41,1,1,1,1
91.75,Fork ,25,3.137207636,10.04606231,66.86798492,74.86515583,0,0,0,16,14.8,1,1,1,1
89.75,Fork ,29,2,4,67,75.83,0,0,0,0,39,1,1,1,1
99.75,Fork ,38,1.7,10,81,189,0,0,0,10,12.5,1,1,1,1
78.75,Fork ,27.61383348,3.607992085,6,41,58.03033561,0,0,0,3,1.65,1,1,1,1
80.5,Fork ,31,2.7,4,52,56,0,0,0,31,21.9,0,0,0,0
102,Fork ,28,5.9,1,56,83.6,0,0,1,0,9,1,1,1,1
96.75,Fork ,29.3937367,4.6,4,51,42,0,0,0,8,12.4,0,0,0,0
91,Spoon ,28,5.36,6,21,17,0,0,0,5,6.1,1,1,1,1
81.75,Fork ,28,1.5,7,75,82,0,0,0,0,33.4,0,0,0,0
94.25,Spoon ,30,4.059179115,7.546310437,54.35058437,46.15876033,0,0,0,0,41.28,1,1,1,1
91.75,Spoon ,28,4.3,1,52,27,0,0,0,0,3.1,0,0,0,0
89.5,Fork ,28,4.5,8.5,42,67.5732441,0,0,0,15,11.6,0,0,0,0
69.25,Fork ,28,3.3,3,43,58,0,0,0,0,10.3,0,0,0,0
114.25,Spoon ,35,2.875935445,8.611603984,61.30274813,108.2203475,0,0,0,0,9,1,1,1,1
84,Fork ,31.0335868,2.978117729,5.381859351,58.51810636,61.33809491,0,0,0,45,6.31,1,1,1,1
84.25,Spoon ,31.09496321,1.2,3,54,45.4,0,0,0,43,42.8,1,1,1,1
81.75,Spoon ,30,5,2,20,2.7,0,0,0,19,21.9,1,1,1,1
77,Fork ,28,3.471427803,6.516107248,65.63859395,86.08891261,0,0,0,11,14.03,1,1,1,1
94.25,Spoon ,26,3.216506629,4.26672246,40.09550654,20.76800626,0,0,0,8,9,1,1,1,1
123.25,Spoon ,37.80460283,2.750135897,8.232803817,59.11074522,102.3665826,0,0,0,0,9,1,1,1,1
70.75,Spoon ,28,0.9,5.577095326,36.15443827,24.20778583,0,0,0,28,30.79,1,1,1,1
76.25,Fork ,29.92065695,2.9,5,61,93.4,0,0,0,20,20.6,1,1,1,1
112.75,Spoon ,28,2,5.560990594,50,144,0,0,2,0,9,1,0,1,1
80.25,Spoon ,28.27168477,3,7.475424449,67,69.34943404,0,0,0,12,12.89,1,1,1,1
96.5,Spoon ,28,3.455748656,5.132974704,52.79371217,52.04491207,0,0,3,9,9,1,0,1,1
95,Spoon ,29.6454962,3.698617254,4.555869198,51.46490806,41.06962068,0,0,0,20,22.8,1,1,1,1
99,Fork ,31,3.652564647,8.932194433,62.44506108,80.32194833,0,0,0,8,3.4,1,0,0,1
86.5,Fork ,30,3.14,5,70,50.12,0,0,0,20,14.1,0,0,0,0
93,Spoon ,28,1.1,3.392041371,37,10.4,0,0,0,0,7.32,1,1,1,1
91.5,Spoon ,27.78787337,1.4,5.912902914,53.50927083,106,0,0,0,5,0.9,0,0,0,0
76.75,Fork ,40,1,5,61.2,150,0,0,0,32,32,0,0,0,0
105.25,Fork ,29.3730777,4.247078583,6.369578742,65.81181135,78.53093795,0,0,0,0,9,0,0,0,0
86,Spoon ,28,3.4,8,53,133.25,0,0,2,10,6.5,1,1,1,1
96.25,Spoon ,31,4.458051423,8.733897924,57.20250807,48.46728678,0,0,0,0,9,1,1,1,1
65.5,Fork ,30.6824422,3.470876854,12.30525177,59.98143589,74.9321827,0,0,0,0,9,1,1,1,1
105.5,Spoon ,26,2.737590626,6.616251627,58.93506133,72.24857667,0,2,3,0,9,1,1,1,1
106.5,Fork ,27,3.192924779,6.007201725,61.89586432,79.42237569,0,0,0,0,9,1,1,1,1
80,Fork ,35,2.3,3,40,160,0,0,0,25,41.2,1,1,1,1
91.5,Spoon ,30,3.9,3,46,21,0,0,0,22,20.9,1,1,1,1
91,Spoon ,26.72888276,3.260361858,9.2,32,14,0,0,0,9,5.6,0,0,0,0
59.75,Spoon ,28,4.3,4.158386772,54,0.8,0,0,0,38,27.8,1,1,1,1
94.25,Spoon ,29.22569062,3.771838221,5.219835777,47.44271225,31.20661778,0,0,0,21,33,1,1,1,1
87,Spoon ,31.57145827,2.8,2,55,22,0,0,0,45,35,1,1,1,1
97.25,Fork ,28,1.4,4,35,65,0,0,0,6,10.6,1,1,1,1
84.75,Fork ,30,3.438801711,7.227951115,64.96320769,87.41778533,0,0,0,0,30.3,1,1,1,1
104.25,Fork ,27,3.143995564,6.371882383,62.01043866,83.15206391,0,0,0,0,9,1,1,1,1
86.25,Spoon ,27.66525713,4.1,8,3.57,57,0,0,0,10,4.6,0,0,0,0
86.25,Spoon ,28,2.3,2,50,2,0,0,0,24,15.46,1,1,1,1
104,Spoon ,38,2.5,4,64,133,0,0,0,0,9,1,1,1,1
71.5,Spoon ,30.15785168,2.3,1,72,90,0,0,0,0,3.1,0,0,0,0
88,Fork ,28.30137667,1.4,5,46,19.9,0,0,0,17,9.4,1,1,1,1
91.75,Fork ,27,1.3,6.427061716,43,41,0,0,0,16,6.8,1,1,1,1
71.5,Spoon ,28,3.4,2,44,5.6,0,1,1,0,9,0,0,0,0
98.5,Fork ,28,3.21048097,6,37,56.85560935,0,0,1,19,9,0,0,0,0
90.75,Fork ,28,3.429766254,6.591372431,64.28812238,69.71351254,0,0,0,28,45.8,1,1,1,1
91.25,Spoon ,28,3.347249416,5.20601873,47.4175886,24.24220049,0,0,0,20,19.85,0,0,0,0
88.25,Spoon ,28.34601443,3.502562664,1,45,19.58931109,0,0,0,6,1.3,0,0,0,0
92.75,Fork ,29.82373959,1.6,7,59,86,0,0,1,32,9,1,1,1,1
83.5,Spoon ,28.29498814,4.1,1,9,11,0,0,0,9,4.49,1,1,1,1
80,Fork ,23,6.1,9.5,56.89945713,144.5,0,0,0,0,31.49,1,1,1,1
96.25,Spoon ,28,2.1,4,52,44.5,0,0,0,18,16.4,1,1,1,1
89,Spoon ,27.72858393,7,3,27,39,0,0,3,7,5,0,0,0,0
109.5,Fork ,28,2.773454189,6.436219708,58.52961842,87.96352702,0,0,3,0,9,1,1,1,1
77.75,Fork ,28.45749834,3.490193785,6.848120359,65.74874623,77.0945291,0,0,0,0,16.1,1,1,1,1
91.75,Fork ,26,1,9,73.3,6,0,0,0,9,6.3,1,1,1,1
98.5,Spoon ,27,2.4,5,8,10,0,0,0,6,1.4,0,0,0,0
86.25,Spoon ,32,1.8,1,33,187,0,0,3,22,9,1,1,1,1
85.75,Spoon ,28,3.191288648,4.589045207,42.24351721,40.51862601,0,0,0,18,9,1,1,1,1
86.75,Spoon ,28.11496912,3.943854838,3.243813269,43.01865177,18.43712968,0,0,0,2,9,1,1,1,1
94.75,Spoon ,30,2.9,7,81.9,60.25,0,0,0,14,15,1,1,1,1
78.75,Fork ,24,3.321135242,8.42250831,61.82104797,72.39852379,0,0,0,14,9,1,1,1,1
71.75,Spoon ,30.07816658,6,5.050239286,53,6.1,1,1,2,0,10.2,1,1,1,1
115.75,Spoon ,28.42215958,3.137312111,6.251398686,58.38240041,73.81349855,0,0,0,0,9,1,1,1,1
81.25,Fork ,30,7.5,7,71,66,0,0,0,18,9,0,0,0,0
97.5,Spoon ,31,3.822116165,6.549381849,45.72860227,34.29126982,0,0,0,20,9,1,0,1,1
71.25,Spoon ,28,3.486831938,3.030936717,35.69926849,14.32509946,0,0,2,14,9.9,1,1,1,1
93.25,Spoon ,33,4.5,2,20,2.5,0,0,2,0,9,1,1,1,1
85.5,Spoon ,30,4.6,24,55,6,0,0,0,7,9,1,1,1,1
93.75,Fork ,28,3.17,5,60,75,1,1,2,17,9,1,1,1,1
80.5,Spoon ,29.46403474,3.1,2.831632601,15,1,0,0,1,25,9,1,1,1,1
110.75,Fork ,29.30578165,4.9,7,50.6,138.5,0,0,1,0,9,0,0,0,0
90.75,Fork ,28.5423325,2.7,8,66.2749408,77.59974753,0,0,0,21,9,1,1,1,1
86.25,Fork ,28.30026557,2.841774978,5.539148083,63.37404667,86.07752009,0,1,5,19,9,0,0,0,0
94.75,Spoon ,28,4.5,1,48,17,0,0,1,0,5.7,1,1,1,1
74.25,Spoon ,33,3.987110725,6.565103058,52.05977621,53.94668616,0,0,0,0,31,1,1,1,1
90.5,Fork ,38,6.33,5,66,55,0,0,0,10,9,1,1,1,1
94.25,Spoon ,28,1.5,4,74,168,0,0,1,21,9,0,0,0,0
86.25,Fork ,30,0.7,5,31,65.5,0,0,0,14,5.3,1,1,1,1
97,Fork ,28,3.2565819,6.357464584,59.95475379,66.78440334,0,0,0,16,9,1,1,1,1
